"ENSEMBL_ID","N61311_Untreated","N61311_Dexamethasone","N052611_Untreated","N052611_Dexamethasone","N080611_Untreated","N080611_Dexamethasone","N061011_Untreated","N061011_Dexamethasone"
"ENSG00000258806",1,0,1,0,1,0,1,0
"ENSG00000176198",0,0,0,0,0,0,0,0
"ENSG00000136319",255,173,290,147,352,364,221,222
"ENSG00000258768",19,24,31,16,23,20,22,20
"ENSG00000258459",0,0,0,0,0,0,0,0
"ENSG00000100814",566,493,649,385,530,563,470,579
"ENSG00000222489",1,1,3,2,0,1,0,1
"ENSG00000238344",0,0,0,0,0,0,1,0
"ENSG00000259001",0,0,0,0,0,0,0,0
"ENSG00000277209",0,0,0,0,0,0,0,0
"ENSG00000129484",276,131,376,120,334,249,242,157
"ENSG00000254846",0,0,0,0,0,0,0,0
"ENSG00000129566",829,854,1005,681,901,1595,705,1053
"ENSG00000200225",0,0,0,0,0,0,0,0
"ENSG00000185271",8,5,18,7,6,12,15,20
"ENSG00000259162",1,0,0,0,0,0,1,0
"ENSG00000092094",334,236,372,164,406,409,303,251
"ENSG00000258515",8,9,15,0,6,7,8,4
"ENSG00000100823",2170,1761,2159,916,2000,1705,1615,1346
"ENSG00000165782",568,550,497,355,559,691,429,541
"ENSG00000198805",86,153,78,69,61,112,76,118
"ENSG00000258908",0,0,0,0,0,0,0,0
"ENSG00000182545",0,1,2,0,0,3,0,0
"ENSG00000258456",0,0,0,0,0,0,0,0
"ENSG00000258863",0,0,0,0,0,0,0,0
"ENSG00000188655",0,0,0,0,0,0,0,0
"ENSG00000259060",0,0,0,0,0,0,0,0
"ENSG00000173464",0,0,0,0,0,0,0,0
"ENSG00000258573",0,0,0,0,0,0,0,0
"ENSG00000258436",0,0,0,0,0,0,0,0
"ENSG00000239327",0,0,0,0,0,0,0,0
"ENSG00000181803",0,0,0,0,0,0,0,0
"ENSG00000199461",0,0,0,0,0,0,0,1
"ENSG00000258818",3,9,15,14,3,7,6,9
"ENSG00000214274",65,109,74,90,60,125,47,123
"ENSG00000259171",0,0,0,0,0,0,0,0
"ENSG00000258451",0,1,0,1,1,0,1,2
"ENSG00000259144",0,0,0,0,1,3,1,0
"ENSG00000258963",0,0,0,0,0,0,0,0
"ENSG00000181562",0,0,0,0,0,0,0,0
"ENSG00000181552",0,0,0,0,0,0,0,0
"ENSG00000169413",0,0,0,0,0,0,0,0
"ENSG00000258810",0,0,0,0,0,0,0,0
"ENSG00000129538",0,0,0,0,0,0,0,0
"ENSG00000259130",1,0,1,0,0,0,0,0
"ENSG00000258642",0,1,1,0,0,0,0,0
"ENSG00000169397",0,0,0,0,0,0,0,0
"ENSG00000258918",1,0,0,0,0,0,0,0
"ENSG00000258772",0,0,0,0,0,0,0,0
"ENSG00000136315",0,0,0,0,0,0,0,0
"ENSG00000169385",0,0,0,0,0,0,0,0
"ENSG00000243817",0,0,0,0,0,0,0,0
"ENSG00000258599",0,0,0,0,0,0,0,0
"ENSG00000165792",465,423,492,261,474,446,351,335
"ENSG00000258471",0,1,2,2,1,0,0,1
"ENSG00000165794",1,1,1,0,0,0,2,0
"ENSG00000165795",60,65,41,41,45,54,62,75
"ENSG00000284122",0,0,0,0,0,0,0,0
"ENSG00000179636",0,0,0,0,0,0,0,0
"ENSG00000258604",0,0,0,0,0,0,0,0
"ENSG00000255472",0,0,0,0,0,0,0,0
"ENSG00000206150",0,0,0,0,0,0,1,0
"ENSG00000165799",1,0,2,0,1,0,1,1
"ENSG00000173431",0,0,0,0,0,0,0,0
"ENSG00000165801",2921,1495,2661,647,3466,2496,2301,1189
"ENSG00000165804",1073,861,891,353,630,813,670,667
"ENSG00000232070",16,13,6,1,4,5,3,4
"ENSG00000178107",0,0,0,0,0,0,0,0
"ENSG00000258722",0,0,0,0,1,0,1,0
"ENSG00000200102",0,0,0,0,0,0,0,0
"ENSG00000169327",0,0,0,0,0,0,0,0
"ENSG00000259102",0,1,0,1,0,1,0,0
"ENSG00000258906",0,0,0,0,0,0,0,0
"ENSG00000258441",166,142,174,92,280,232,174,115
"ENSG00000092199",4623,4782,5927,3543,6152,7031,4597,4589
"ENSG00000092200",4,5,4,2,7,8,3,4
"ENSG00000092201",2558,2212,2919,1726,3054,3387,2317,2276
"ENSG00000260830",0,2,1,0,4,1,2,1
"ENSG00000100888",1769,1360,2103,1105,2044,2442,1501,1624
"ENSG00000199436",0,0,0,0,0,0,0,0
"ENSG00000200785",0,0,0,0,0,0,0,0
"ENSG00000241035",0,0,0,0,0,0,0,0
"ENSG00000258870",1,1,0,1,1,1,0,0
"ENSG00000274475",0,0,0,0,0,0,0,0
"ENSG00000129472",343,301,473,327,440,504,277,390
"ENSG00000092203",1534,1382,1748,963,1892,2113,1298,1416
"ENSG00000165819",692,725,720,453,759,1042,500,684
"ENSG00000165821",486,295,542,164,578,354,403,228
"ENSG00000257096",0,0,0,0,0,0,0,0
"ENSG00000256737",1,2,0,0,2,1,0,0
"ENSG00000169208",0,0,0,0,0,0,0,1
"ENSG00000256081",0,0,0,0,0,0,0,0
"ENSG00000273586",0,0,0,0,0,0,0,0
"ENSG00000256385",3,0,1,2,5,9,1,3
"ENSG00000255569",0,0,0,0,0,0,0,0
"ENSG00000255582",0,0,0,0,0,0,0,0
"ENSG00000256553",0,0,0,0,0,0,0,0
"ENSG00000255664",0,0,0,0,0,0,0,0
"ENSG00000221977",0,0,0,0,0,0,0,0
"ENSG00000276240",0,0,0,0,0,0,0,0
"ENSG00000256350",0,1,0,1,6,4,0,0
"ENSG00000211776",0,0,0,0,0,0,0,0
"ENSG00000248358",0,0,0,0,0,0,0,0
"ENSG00000211777",0,0,0,0,0,0,0,0
"ENSG00000211778",0,0,0,0,0,0,0,0
"ENSG00000211779",0,0,0,0,0,0,0,0
"ENSG00000240954",1,0,0,0,0,1,0,0
"ENSG00000211780",0,0,0,0,0,0,0,0
"ENSG00000211781",0,0,0,0,0,0,0,0
"ENSG00000211782",0,0,0,0,0,0,0,0
"ENSG00000211783",0,0,0,0,0,0,0,0
"ENSG00000211784",0,0,0,0,0,0,0,0
"ENSG00000256474",0,0,0,0,0,0,0,0
"ENSG00000211785",0,0,0,0,0,0,0,0
"ENSG00000211786",0,0,0,0,0,0,0,0
"ENSG00000211787",0,0,0,0,0,0,0,0
"ENSG00000211788",0,0,0,0,0,0,0,0
"ENSG00000211789",0,0,0,0,0,0,0,0
"ENSG00000211790",0,0,0,0,0,0,0,0
"ENSG00000256379",0,0,0,0,0,0,0,0
"ENSG00000211791",0,0,0,0,0,0,0,0
"ENSG00000211792",0,0,0,0,0,0,0,0
"ENSG00000211793",0,0,0,0,0,0,0,0
"ENSG00000258482",0,0,0,0,0,0,0,0
"ENSG00000258557",0,0,0,0,0,0,0,0
"ENSG00000211794",0,0,0,0,0,0,0,0
"ENSG00000211795",0,0,0,0,0,0,0,0
"ENSG00000211796",0,0,0,0,0,0,0,0
"ENSG00000211797",0,0,0,0,0,0,0,0
"ENSG00000211798",0,0,0,0,0,0,0,0
"ENSG00000211799",0,0,0,0,0,0,0,0
"ENSG00000258705",0,0,0,0,0,0,0,0
"ENSG00000211800",0,0,0,0,0,0,0,0
"ENSG00000211801",0,0,0,0,0,0,0,0
"ENSG00000276428",0,0,0,0,0,0,0,0
"ENSG00000211802",0,0,0,0,0,0,0,0
"ENSG00000211803",0,0,0,0,0,0,0,0
"ENSG00000211804",0,0,0,0,0,0,0,0
"ENSG00000211805",0,0,0,0,0,0,0,0
"ENSG00000211806",0,0,0,0,0,0,0,0
"ENSG00000211807",0,0,0,0,0,0,0,0
"ENSG00000211808",0,0,0,0,0,0,0,0
"ENSG00000211809",0,0,0,0,0,0,0,0
"ENSG00000258835",0,0,0,0,0,0,0,0
"ENSG00000211810",0,0,0,0,0,0,0,0
"ENSG00000259092",0,0,0,0,0,0,0,0
"ENSG00000249048",0,0,0,0,0,0,0,0
"ENSG00000258905",0,0,0,0,0,0,0,0
"ENSG00000258812",0,0,0,0,0,0,0,0
"ENSG00000211812",0,0,0,0,0,0,0,0
"ENSG00000211813",0,0,0,0,0,0,0,0
"ENSG00000211814",0,0,0,0,0,0,0,0
"ENSG00000211815",0,0,0,0,0,0,0,0
"ENSG00000259068",0,0,0,0,0,0,0,0
"ENSG00000211816",0,0,0,0,0,0,0,0
"ENSG00000211817",0,0,0,0,0,0,0,0
"ENSG00000211818",0,0,0,0,0,0,0,0
"ENSG00000211819",0,0,0,0,0,0,0,0
"ENSG00000211820",0,0,0,0,0,0,0,0
"ENSG00000256221",0,0,0,0,0,0,0,0
"ENSG00000251002",0,0,0,0,1,0,0,0
"ENSG00000259042",0,0,0,0,0,0,0,0
"ENSG00000211821",0,0,0,0,0,0,0,0
"ENSG00000223997",0,0,0,0,0,0,0,0
"ENSG00000237235",0,0,0,0,0,0,0,0
"ENSG00000228985",0,0,0,0,0,0,0,0
"ENSG00000211825",0,0,0,0,0,0,0,0
"ENSG00000211826",0,0,0,0,0,0,0,0
"ENSG00000211827",0,0,0,0,0,0,0,0
"ENSG00000211828",0,0,0,0,0,0,0,0
"ENSG00000211829",0,0,0,0,0,0,0,0
"ENSG00000256590",0,0,0,0,0,0,0,0
"ENSG00000211831",0,0,0,0,0,0,0,0
"ENSG00000249446",0,0,0,0,0,0,0,0
"ENSG00000211832",0,0,0,0,0,0,0,0
"ENSG00000211833",0,0,0,0,0,0,0,0
"ENSG00000211834",0,0,0,0,0,0,0,0
"ENSG00000211835",0,0,0,0,0,0,0,0
"ENSG00000250688",0,0,0,0,0,0,0,0
"ENSG00000211836",0,0,0,0,0,0,0,0
"ENSG00000211837",0,0,0,0,0,0,0,0
"ENSG00000211838",0,0,0,0,0,0,0,0
"ENSG00000248366",0,0,0,0,0,0,0,0
"ENSG00000211839",0,0,0,0,0,0,0,0
"ENSG00000211840",0,0,0,0,0,0,0,0
"ENSG00000211841",0,0,0,0,0,0,0,0
"ENSG00000211842",0,0,0,0,0,0,0,0
"ENSG00000211843",0,0,0,0,0,0,0,0
"ENSG00000211844",0,0,0,0,0,0,0,0
"ENSG00000211845",0,0,0,0,0,0,0,0
"ENSG00000211846",0,0,0,0,1,0,0,0
"ENSG00000211847",0,0,0,0,0,0,0,0
"ENSG00000211848",0,0,0,0,0,0,0,0
"ENSG00000211849",0,0,0,0,0,0,0,0
"ENSG00000211850",0,0,0,0,0,0,0,0
"ENSG00000211851",0,0,0,0,0,0,0,0
"ENSG00000278661",0,0,0,0,0,0,0,0
"ENSG00000276699",0,0,0,0,0,0,0,0
"ENSG00000211854",0,0,0,0,0,0,0,0
"ENSG00000211855",0,0,0,0,0,0,0,0
"ENSG00000211856",0,0,0,0,0,0,0,0
"ENSG00000211857",0,0,0,0,0,0,0,0
"ENSG00000211858",0,0,0,0,0,0,0,0
"ENSG00000211859",0,0,0,0,0,0,0,0
"ENSG00000211860",0,0,0,0,0,0,0,0
"ENSG00000211861",0,0,0,0,0,0,0,0
"ENSG00000211862",0,0,0,0,0,0,0,0
"ENSG00000211863",0,0,0,0,0,0,0,0
"ENSG00000211864",0,0,0,0,0,0,0,0
"ENSG00000211865",0,0,0,0,0,0,0,0
"ENSG00000211866",0,0,0,0,0,1,0,0
"ENSG00000211867",0,0,0,0,0,0,0,0
"ENSG00000211868",0,0,0,0,0,0,0,0
"ENSG00000211869",0,0,0,0,0,0,0,0
"ENSG00000211870",0,0,0,0,0,0,0,0
"ENSG00000211871",0,0,0,0,0,0,0,0
"ENSG00000211872",0,0,0,0,0,0,0,0
"ENSG00000211873",0,0,0,0,0,0,0,0
"ENSG00000211875",0,0,0,0,0,0,0,0
"ENSG00000211876",0,0,0,0,0,0,0,0
"ENSG00000211877",0,0,0,0,0,0,0,0
"ENSG00000211878",0,0,0,0,0,0,0,0
"ENSG00000211879",0,0,0,0,0,0,0,0
"ENSG00000211880",0,0,0,0,0,0,0,0
"ENSG00000211881",0,0,0,0,0,0,0,0
"ENSG00000211882",0,0,0,0,0,0,0,0
"ENSG00000211883",0,0,0,0,0,0,0,0
"ENSG00000211884",0,0,0,0,0,0,0,0
"ENSG00000211885",0,0,0,0,0,0,0,0
"ENSG00000211886",0,0,0,0,0,0,0,0
"ENSG00000211887",0,0,0,0,0,0,0,0
"ENSG00000211888",0,0,0,0,0,0,0,0
"ENSG00000277734",1,1,0,0,1,3,0,0
"ENSG00000259054",0,0,1,0,0,0,1,0
"ENSG00000259003",0,0,0,0,0,1,0,0
"ENSG00000129562",1628,1482,1926,1232,1553,2247,1327,1468
"ENSG00000275552",4,2,0,2,1,3,1,1
"ENSG00000100439",1987,1657,2695,1321,2905,2341,1880,1907
"ENSG00000255804",0,0,0,0,0,0,0,0
"ENSG00000242061",0,0,0,0,1,0,0,0
"ENSG00000258458",6,2,4,1,4,1,2,0
"ENSG00000235213",0,0,0,0,0,0,0,0
"ENSG00000258823",0,0,0,0,0,0,0,0
"ENSG00000212302",0,1,0,0,0,0,0,0
"ENSG00000155463",2025,1693,2288,1161,2583,2600,1712,1603
"ENSG00000155465",104,112,151,143,202,224,98,151
"ENSG00000172590",370,345,434,213,451,536,292,269
"ENSG00000157227",28894,25979,32663,17710,41226,31262,24547,28238
"ENSG00000212335",0,0,0,0,0,0,0,0
"ENSG00000199716",0,0,0,0,0,0,0,0
"ENSG00000197324",10624,10851,14229,9601,15601,20857,10269,13663
"ENSG00000139890",2,1,6,2,6,11,9,12
"ENSG00000100461",979,813,1201,564,1274,1288,950,728
"ENSG00000237054",4,4,3,3,3,3,0,6
"ENSG00000100462",548,575,691,392,731,883,463,496
"ENSG00000257285",8,6,9,6,6,4,4,8
"ENSG00000092036",234,277,269,153,242,253,176,201
"ENSG00000259132",0,0,0,0,0,0,0,0
"ENSG00000284118",0,0,0,0,0,0,0,0
"ENSG00000129474",507,341,715,299,784,939,636,464
"ENSG00000258457",9,0,21,4,26,5,13,3
"ENSG00000100802",163,109,194,98,203,158,154,119
"ENSG00000280129",4,2,6,2,3,6,3,1
"ENSG00000100804",1824,1579,1981,1089,1925,2323,1450,1452
"ENSG00000279656",11,8,12,7,14,25,5,5
"ENSG00000222028",0,0,1,1,0,0,0,1
"ENSG00000139880",189,96,220,81,313,188,147,104
"ENSG00000100813",4982,3892,5283,2436,5903,5050,4048,3508
"ENSG00000179933",1070,1060,1237,797,1400,1587,1019,1032
"ENSG00000283654",22,0,20,4,26,7,17,10
"ENSG00000092067",0,0,0,0,0,1,0,0
"ENSG00000092068",1632,2311,1505,2028,1561,1386,950,2865
"ENSG00000202229",0,0,0,0,0,0,0,0
"ENSG00000215277",6,5,9,2,6,12,4,3
"ENSG00000240131",0,0,0,0,0,0,0,0
"ENSG00000252347",0,0,0,0,0,0,0,0
"ENSG00000215271",197,191,204,135,218,266,129,195
"ENSG00000270433",0,4,3,2,3,4,1,1
"ENSG00000235194",158,124,182,85,152,146,170,130
"ENSG00000129473",1504,1577,1585,1301,1419,2017,1199,1547
"ENSG00000258643",9,22,8,6,16,16,8,11
"ENSG00000100836",1296,1237,1279,681,1296,1433,1068,934
"ENSG00000092096",507,384,391,179,485,621,416,316
"ENSG00000100842",413,223,275,121,296,212,303,207
"ENSG00000259018",0,0,0,0,0,0,0,0
"ENSG00000166090",0,0,0,0,0,0,0,0
"ENSG00000166091",1,1,0,1,1,1,3,1
"ENSG00000197616",0,0,0,0,0,0,0,0
"ENSG00000199157",0,0,0,0,0,0,0,0
"ENSG00000092054",0,0,0,0,0,0,0,0
"ENSG00000258444",0,0,0,0,0,0,0,0
"ENSG00000215991",0,0,0,0,0,0,0,0
"ENSG00000129460",259,243,277,159,281,380,230,207
"ENSG00000157306",25,24,39,14,22,44,21,16
"ENSG00000136367",57,30,88,31,57,45,64,45
"ENSG00000273618",0,1,1,1,0,2,3,0
"ENSG00000259431",147,73,170,73,160,175,113,82
"ENSG00000213983",207,178,268,135,285,293,198,190
"ENSG00000258727",52,41,63,30,36,45,36,26
"ENSG00000092051",2,0,1,0,1,0,0,1
"ENSG00000274002",0,0,0,0,0,0,1,0
"ENSG00000100867",3,23,3,0,0,4,1,1
"ENSG00000258464",0,0,0,0,0,0,0,0
"ENSG00000259043",0,0,0,0,0,0,0,0
"ENSG00000270618",0,0,0,0,0,0,0,0
"ENSG00000222931",0,0,0,0,0,0,0,0
"ENSG00000258887",0,0,0,0,0,0,0,0
"ENSG00000285727",0,0,0,0,1,1,0,0
"ENSG00000259334",0,0,0,0,0,0,0,0
"ENSG00000215256",458,371,549,276,488,491,353,432
"ENSG00000157326",419,453,462,240,528,758,374,417
"ENSG00000187630",336,332,353,217,433,565,328,342
"ENSG00000285467",42,35,40,18,41,49,33,38
"ENSG00000225766",2,0,1,1,0,3,2,1
"ENSG00000186648",1,3,2,4,1,6,4,2
"ENSG00000100884",0,0,0,0,0,0,0,0
"ENSG00000129535",10,7,17,8,9,14,5,9
"ENSG00000100889",347,263,538,225,374,460,348,359
"ENSG00000100897",927,889,1022,682,1020,1242,825,929
"ENSG00000259371",0,0,0,0,0,0,0,0
"ENSG00000139914",3,0,1,0,0,1,0,1
"ENSG00000092010",1524,1355,1826,998,1792,1856,1365,1229
"ENSG00000100908",64,57,107,55,112,183,87,65
"ENSG00000259321",5,2,9,3,6,5,4,4
"ENSG00000100911",901,693,945,378,922,774,667,522
"ENSG00000283856",0,0,0,0,0,0,0,0
"ENSG00000092098",350,288,381,183,340,452,287,318
"ENSG00000259529",5,8,11,6,10,2,5,4
"ENSG00000199804",4,3,2,1,2,8,1,1
"ENSG00000213928",69,49,101,42,78,69,62,70
"ENSG00000100918",51,37,60,12,45,35,35,33
"ENSG00000196497",9,12,11,9,4,9,8,11
"ENSG00000259522",0,0,1,1,1,1,0,2
"ENSG00000100926",153,138,207,122,180,237,110,121
"ENSG00000254692",0,1,0,0,0,1,0,1
"ENSG00000276698",16,7,9,3,8,8,8,4
"ENSG00000278784",31,31,32,21,39,44,24,19
"ENSG00000139908",36,31,59,19,52,50,28,23
"ENSG00000254505",16,14,21,12,34,26,19,19
"ENSG00000260669",10,7,12,5,16,9,4,4
"ENSG00000213920",3,5,2,1,3,7,4,4
"ENSG00000255526",0,0,0,0,0,1,0,2
"ENSG00000129559",744,746,740,499,837,1079,554,647
"ENSG00000100938",1094,1116,1273,801,1186,1385,925,1096
"ENSG00000092330",826,628,961,495,854,954,696,722
"ENSG00000092295",17,14,22,8,9,21,13,8
"ENSG00000100949",340,267,380,205,356,376,251,257
"ENSG00000157379",436,272,327,145,437,485,275,299
"ENSG00000196943",681,606,691,398,685,794,543,563
"ENSG00000136305",0,0,0,0,0,0,0,0
"ENSG00000213906",12,9,15,7,13,13,15,10
"ENSG00000213903",50,50,76,29,68,74,58,73
"ENSG00000129467",168,62,241,26,203,96,114,34
"ENSG00000258973",0,0,0,0,0,0,0,0
"ENSG00000129465",12,24,28,15,23,34,30,20
"ENSG00000283290",0,0,0,0,0,0,0,0
"ENSG00000100968",4731,3681,4678,1650,5930,4467,3670,2559
"ENSG00000205978",2780,1095,2758,591,2212,1218,1766,929
"ENSG00000139899",317,267,262,129,233,260,371,261
"ENSG00000100441",1124,1096,1367,868,1469,2138,1042,1387
"ENSG00000100445",106,81,132,42,121,126,81,70
"ENSG00000258744",4,1,12,5,7,7,5,5
"ENSG00000092009",0,0,1,2,3,2,3,3
"ENSG00000100448",0,0,0,0,0,0,0,0
"ENSG00000258657",0,0,0,0,0,0,0,0
"ENSG00000100450",0,0,0,0,0,0,0,0
"ENSG00000100453",0,0,0,1,0,0,0,0
"ENSG00000168952",132,176,109,92,23,69,173,294
"ENSG00000258098",0,0,0,0,0,0,0,0
"ENSG00000257179",4,4,6,3,5,8,5,4
"ENSG00000258275",0,0,0,0,0,0,0,0
"ENSG00000257976",1,0,0,0,0,0,1,0
"ENSG00000257986",0,0,0,0,0,0,0,0
"ENSG00000212270",0,0,0,0,0,0,0,0
"ENSG00000279521",0,0,0,0,0,0,0,0
"ENSG00000285633",0,0,0,0,0,0,0,1
"ENSG00000257503",0,0,0,0,0,0,0,0
"ENSG00000139910",298,210,365,148,511,335,415,264
"ENSG00000262119",1,0,0,0,2,3,0,2
"ENSG00000257842",0,0,0,0,0,0,0,0
"ENSG00000257845",0,0,1,0,0,0,0,0
"ENSG00000257185",1,0,0,1,0,0,0,0
"ENSG00000258081",0,0,1,0,0,0,0,0
"ENSG00000257612",0,0,0,0,0,0,0,0
"ENSG00000265165",0,0,0,0,0,0,0,0
"ENSG00000258932",0,0,0,0,0,0,0,0
"ENSG00000258548",0,0,0,0,0,0,0,0
"ENSG00000264657",0,0,0,0,0,0,0,0
"ENSG00000197358",327,301,330,165,286,963,228,270
"ENSG00000257869",0,0,0,0,0,0,0,0
"ENSG00000240179",0,0,0,0,0,0,0,0
"ENSG00000258175",0,0,0,0,0,0,0,0
"ENSG00000257662",0,0,0,0,0,0,0,0
"ENSG00000258282",0,1,1,0,0,1,0,0
"ENSG00000257126",1,0,0,0,0,0,0,0
"ENSG00000176165",6,14,3,2,6,32,1,3
"ENSG00000186960",0,0,0,0,0,0,0,0
"ENSG00000257056",0,0,0,0,1,0,0,0
"ENSG00000257748",0,0,0,0,0,0,0,0
"ENSG00000274762",0,0,0,0,0,0,0,0
"ENSG00000258038",0,0,0,0,0,0,0,0
"ENSG00000258065",0,0,0,0,0,0,0,0
"ENSG00000257523",0,0,0,0,0,0,0,0
"ENSG00000207164",0,0,0,0,0,0,0,0
"ENSG00000258028",0,0,0,0,0,0,0,0
"ENSG00000252065",0,0,0,0,0,0,0,0
"ENSG00000257522",0,0,0,0,0,0,0,0
"ENSG00000258107",0,0,0,0,0,0,0,0
"ENSG00000212518",0,0,0,0,0,0,0,0
"ENSG00000184304",623,867,691,680,586,1257,612,929
"ENSG00000257120",0,1,0,0,0,0,0,0
"ENSG00000252686",0,0,0,0,0,0,0,0
"ENSG00000257904",2,0,1,0,2,2,1,2
"ENSG00000248975",0,1,1,1,0,7,0,1
"ENSG00000240201",0,0,0,0,0,0,0,0
"ENSG00000279032",0,0,0,0,0,0,0,0
"ENSG00000257636",0,0,1,0,0,0,0,0
"ENSG00000278587",0,0,0,0,0,0,0,0
"ENSG00000258350",0,0,0,0,0,0,0,0
"ENSG00000092140",310,296,331,240,349,457,279,354
"ENSG00000092108",1045,913,1347,748,1356,1567,938,960
"ENSG00000258648",1,0,4,1,8,7,2,1
"ENSG00000258558",1,1,0,0,0,0,0,0
"ENSG00000243855",0,0,0,0,0,0,0,0
"ENSG00000240513",0,0,0,0,0,0,0,0
"ENSG00000213867",0,0,0,0,0,2,0,0
"ENSG00000100473",0,1,1,0,3,4,7,8
"ENSG00000258525",0,0,0,0,0,0,1,0
"ENSG00000196792",832,653,769,475,962,1096,701,642
"ENSG00000258886",0,0,0,0,0,0,0,0
"ENSG00000207952",0,0,0,0,0,0,0,0
"ENSG00000258968",0,0,0,0,0,0,1,0
"ENSG00000100478",68,75,110,58,94,108,62,88
"ENSG00000092148",5957,4704,7810,4594,6667,6473,6970,7058
"ENSG00000258640",0,1,0,0,1,0,0,0
"ENSG00000207440",0,1,0,0,0,0,0,0
"ENSG00000202402",0,0,0,0,0,0,0,0
"ENSG00000257831",3,1,2,0,3,0,0,4
"ENSG00000199291",0,0,0,1,0,0,0,0
"ENSG00000129493",736,779,1014,658,862,1249,837,802
"ENSG00000283016",0,2,1,0,1,2,2,4
"ENSG00000203546",6,6,8,3,9,7,2,6
"ENSG00000250365",6,5,4,4,3,14,7,3
"ENSG00000129480",154,141,235,157,211,317,157,160
"ENSG00000239323",6,1,2,0,1,4,0,1
"ENSG00000214943",0,0,0,0,0,0,0,0
"ENSG00000151413",219,181,299,140,229,313,207,173
"ENSG00000258196",0,0,0,0,0,0,0,0
"ENSG00000257155",0,0,0,1,0,0,0,0
"ENSG00000223087",0,0,0,0,0,0,0,0
"ENSG00000207412",0,0,0,0,0,0,0,0
"ENSG00000257472",0,0,0,0,0,0,0,0
"ENSG00000258474",0,0,0,0,0,0,0,0
"ENSG00000275002",0,0,0,0,0,0,0,0
"ENSG00000258386",0,0,0,0,0,0,0,0
"ENSG00000258655",32,8,20,9,36,38,25,24
"ENSG00000100852",1083,844,1201,742,1629,1861,1061,1200
"ENSG00000285608",0,0,0,0,0,0,0,0
"ENSG00000201654",0,1,0,0,1,0,0,0
"ENSG00000202337",0,0,0,0,1,1,1,0
"ENSG00000258619",0,0,0,0,0,0,0,0
"ENSG00000259086",58,43,79,20,80,77,66,76
"ENSG00000151320",65,57,113,114,97,292,80,79
"ENSG00000258580",0,0,0,0,0,1,0,0
"ENSG00000278746",0,0,0,0,0,0,0,0
"ENSG00000259045",0,1,1,0,1,2,0,1
"ENSG00000280281",0,0,0,0,0,0,0,0
"ENSG00000151322",4,3,1,0,1,0,1,5
"ENSG00000129521",206,40,96,22,23,54,107,47
"ENSG00000258897",0,0,0,0,0,0,0,0
"ENSG00000223593",0,0,0,0,0,1,0,0
"ENSG00000165389",2912,2970,1501,631,2324,1828,1174,1149
"ENSG00000237450",0,0,0,0,0,0,0,0
"ENSG00000129518",603,583,848,492,849,868,553,607
"ENSG00000279423",394,357,453,328,486,614,363,381
"ENSG00000259002",5,4,7,6,4,8,7,3
"ENSG00000206596",6,0,0,0,9,4,1,1
"ENSG00000206588",6,0,0,1,9,4,1,1
"ENSG00000259135",2,0,1,4,1,1,1,2
"ENSG00000129515",2529,2240,2881,1908,3100,3647,2269,2343
"ENSG00000240463",4,4,5,2,6,11,5,3
"ENSG00000275978",0,0,1,0,1,0,0,0
"ENSG00000253003",0,0,0,0,0,0,0,0
"ENSG00000241582",0,0,0,0,0,0,0,0
"ENSG00000165410",1959,1960,2359,1625,2288,2707,1978,2165
"ENSG00000243824",263,222,306,150,312,422,217,204
"ENSG00000198604",439,417,450,241,761,532,415,349
"ENSG00000251726",0,0,0,0,0,0,0,0
"ENSG00000258738",37,38,42,26,46,35,32,40
"ENSG00000258704",14,5,9,3,9,7,11,2
"ENSG00000258493",0,0,0,0,0,0,0,0
"ENSG00000226677",1,0,2,2,2,5,2,2
"ENSG00000100883",840,762,1001,673,1155,1428,826,911
"ENSG00000151327",517,583,716,669,748,1125,602,828
"ENSG00000092020",311,309,405,298,489,545,211,237
"ENSG00000279434",6,7,15,12,8,9,6,6
"ENSG00000100890",71,87,89,69,87,134,69,93
"ENSG00000258790",4,5,3,1,2,5,1,2
"ENSG00000241052",0,0,0,0,0,0,0,0
"ENSG00000259090",0,0,0,0,0,1,0,1
"ENSG00000282625",0,0,0,0,0,0,0,0
"ENSG00000282308",0,1,0,1,0,0,0,0
"ENSG00000256243",0,0,0,0,0,0,0,0
"ENSG00000240392",2,3,0,1,1,1,0,0
"ENSG00000100902",157,150,159,99,128,197,139,108
"ENSG00000258860",0,0,0,0,1,0,0,0
"ENSG00000240023",0,0,0,0,1,1,0,0
"ENSG00000100906",404,860,458,404,551,763,340,727
"ENSG00000259022",0,1,3,0,4,4,2,3
"ENSG00000259017",0,0,0,0,0,0,0,0
"ENSG00000259105",0,0,0,0,0,0,0,0
"ENSG00000258783",0,0,0,0,0,0,0,0
"ENSG00000168348",0,0,0,0,0,0,0,0
"ENSG00000174373",694,562,763,493,778,979,586,788
"ENSG00000253059",0,0,0,0,0,0,0,0
"ENSG00000257957",0,0,0,1,0,0,0,0
"ENSG00000258938",12,8,14,8,6,12,5,9
"ENSG00000258300",0,0,0,0,0,0,1,1
"ENSG00000100916",209,181,181,163,217,264,139,197
"ENSG00000257272",0,0,0,1,0,0,0,0
"ENSG00000257307",5,10,56,35,57,61,31,39
"ENSG00000258342",0,0,0,0,0,0,0,0
"ENSG00000257614",0,0,0,0,0,0,0,0
"ENSG00000257720",0,0,0,0,0,0,0,0
"ENSG00000257826",0,0,0,0,0,0,0,0
"ENSG00000257585",0,0,0,0,0,0,0,0
